0	0	8	3	True	0.00
0	1	32	1	False	0.00
0	1	32	2	False	0.00
0	1	32	3	False	0.00
0	1	32	4	False	0.00
0	1	32	5	False	0.00
0	1	32	6	False	0.00
0	1	32	7	False	0.00
0	1	32	8	False	0.00
0	1	32	9	False	0.00
0	1	32	10	False	0.00
0	1	32	11	False	0.00
0	1	32	12	False	0.00
0	1	32	13	False	0.00
0	1	32	14	False	0.00
0	1	32	15	False	0.00
0	1	32	16	False	0.00
0	1	32	17	False	0.00
0	1	32	17	False	0.85
0	2	32	1	False	0.85
0	2	32	2	False	0.85
0	2	32	3	False	0.85
0	2	32	4	False	0.85
0	2	32	5	False	0.85
0	2	32	6	False	0.85
0	2	32	7	False	0.85
0	2	32	8	True	0.85
0	3	128	1	False	0.85
0	3	128	2	False	0.85
0	3	128	3	False	0.85
0	3	128	4	False	0.85
0	3	128	5	False	0.85
0	3	128	6	False	0.85
0	3	128	7	False	0.85
0	3	128	8	False	0.85
0	3	128	9	False	0.85
0	3	128	10	False	0.85
0	3	128	11	False	0.85
0	3	128	12	False	0.85
0	3	128	13	False	0.85
0	3	128	14	False	0.85
0	3	128	15	False	0.85
0	3	128	16	False	0.85
0	3	128	17	False	0.85
0	3	128	18	False	0.85
0	3	128	19	False	0.85
0	3	128	20	False	0.85
0	3	128	21	False	0.85
0	3	128	22	False	0.85
0	3	128	23	False	0.85
0	3	128	24	False	0.85
0	3	128	25	False	0.85
0	3	128	26	False	0.85
0	3	128	27	False	0.85
0	3	128	27	False	2.20
0	0	128	1	False	0.00
0	0	128	2	False	0.00
0	0	128	3	False	0.00
0	0	128	4	False	0.00
0	0	128	5	False	0.00
0	0	128	6	False	0.00
0	0	128	7	False	0.00
0	0	128	8	False	0.00
0	0	128	9	False	0.00
0	0	128	10	False	0.00
0	0	128	11	False	0.00
0	0	128	12	False	0.00
0	0	128	13	False	0.00
0	0	128	14	False	0.00
0	0	128	15	False	0.00
0	0	128	16	False	0.00
0	0	128	17	False	0.00
0	0	128	18	False	0.00
0	0	128	19	False	0.00
0	0	128	20	False	0.00
0	0	128	21	False	0.00
0	0	128	22	False	0.00
0	0	128	23	False	0.00
0	0	128	24	False	0.00
0	0	128	25	False	0.00
0	0	128	26	False	0.00
0	0	128	27	False	0.00
0	0	128	28	False	0.00
0	0	128	29	True	0.00
0	1	128	0	False	0.00
0	2	128	1	False	0.00
0	2	128	2	False	0.00
0	2	128	3	False	0.00
0	2	128	4	False	0.00
0	2	128	5	False	0.00
0	2	128	6	False	0.00
0	2	128	7	False	0.00
0	2	128	7	False	0.35
0	3	8	1	True	0.35
0	4	32	1	False	0.35
0	4	32	2	True	0.35
0	5	128	1	False	0.35
0	5	128	2	False	0.35
0	5	128	3	False	0.35
0	5	128	4	False	0.35
0	5	128	5	False	0.35
0	5	128	6	False	0.35
0	5	128	7	False	0.35
0	5	128	8	False	0.35
0	5	128	8	False	0.75
